,full_pathname,filename,recanvo_id,function,mean_valence,mean_arousal,duration,mean_pitch,pitch_range,min_pitch,max_pitch,stdev_pitch,mean_intensity,intensity_range,min_intensity,max_intensity,formant1_mean,formant2_mean,formant3_mean,formant1_stdev,formant2_stdev,formant3_stdev,local_jitter,local_abs_jitter,rap_jitter,ppq5_jitter,ddp_jitter,local_shimmer,local_db_shimer,apq3_shimmer,apq5_shimmer,apq11_shimmer,dda_shimmer,hnr
252,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p02/p02 delighted survey/200123_1311_00-00-16.61--00-00-17.2.wav,200123_1311_00-00-16.61--00-00-17.2.wav,p02,delighted,3.12962963,2.398148148,0.585986395,238.9988989,122.8195993,178.0124905,300.8320898,43.81381284,75.27835228,31.63661179,51.11220244,82.74881423,695.0910198,1679.183191,2853.120603,265.2294757,404.1743538,405.0074547,0.044352751,0.000190184,0.017936497,0.022152506,0.05380949,0.113125074,0.984271133,0.044040797,0.050544736,0.096419413,0.132122392,9.229152768
253,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p02/p02 delighted survey/200123_1311_00-04-41.15--00-04-41.95.wav,200123_1311_00-04-41.15--00-04-41.95.wav,p02,delighted,2.546296296,1.824074074,0.790997732,230.2755971,94.22984183,192.0549255,286.2847673,20.03682774,71.85904423,29.65482643,45.65155292,75.30637935,372.966861,1475.172654,2554.150491,170.4464192,312.9259483,257.6936296,0.011664926,5.08E-05,0.005400229,0.006110842,0.016200687,0.066454969,0.701121083,0.028209018,0.038848231,0.060875804,0.084627053,20.9096724
254,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p02/p02 delighted survey/200202_1112_00-03-51.56--00-03-53.01.wav,200202_1112_00-03-51.56--00-03-53.01.wav,p02,delighted,3,2.990740741,1.449002268,234.4732478,302.1435917,77.75770384,379.9012955,67.71607326,78.33873308,21.28443739,63.53521871,84.8196561,586.1989824,1344.509767,2580.158848,119.8159964,310.9206768,283.940169,0.038968973,0.000165421,0.020849951,0.01864097,0.062549853,0.161704755,1.449482249,0.083446766,0.097468835,0.162689875,0.250340297,8.56204667
255,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/200411_1548_00-49-50.32--00-49-51.43.wav,200411_1548_00-49-50.32--00-49-51.43.wav,p03,dysregulated,2.5,2.37037037,1.114013605,343.2831221,84.90503866,291.9731125,376.8781512,16.08285535,70.62204863,34.95489601,39.59466768,74.54956369,419.268123,1162.382047,2806.971826,118.1001417,258.5952079,146.5907029,0.006379913,1.86E-05,0.002945394,0.002826023,0.008836182,0.033850653,0.392984081,0.016811551,0.020583773,0.026237245,0.050434653,27.04215034
256,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/210131_1041_00-05-11.55--00-05-13.52.wav,210131_1041_00-05-11.55--00-05-13.52.wav,p03,dysregulated,2.592592593,2.703703704,1.97,306.6163858,278.1006045,113.5010015,391.601606,49.49059375,76.19931599,25.69540412,54.29591108,79.9913152,678.2048074,1543.419539,2558.316063,130.4960043,425.8016329,379.9443284,0.006193868,2.02E-05,0.00318534,0.003130932,0.00955602,0.043926353,0.463808937,0.023411976,0.026416792,0.033183276,0.070235929,20.67801493
257,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/200411_1548_00-55-52.8--00-55-54.68.wav,200411_1548_00-55-52.8--00-55-54.68.wav,p03,dysregulated,2.564814815,2.333333333,1.876984127,339.7461669,75.87453556,289.0982334,364.972769,19.3692493,67.95961115,35.02280784,35.820393,70.84320084,407.8213886,1163.140813,2742.608294,125.5073975,262.536809,179.987424,0.003741863,1.10E-05,0.001875432,0.002359304,0.005626295,0.014579532,0.196046848,0.00645799,0.008335688,0.010573841,0.019373971,32.67878072
258,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/200411_1548_00-55-46.09--00-55-47.43.wav,200411_1548_00-55-46.09--00-55-47.43.wav,p03,dysregulated,2.435185185,2.351851852,1.342993197,332.1827373,100.9030075,257.4297133,358.3327208,25.56237646,68.84184291,30.65338361,41.47027792,72.12366153,496.9459136,1209.960204,2628.841601,178.8252056,377.8847671,228.9815146,0.004725078,1.42E-05,0.001969503,0.00226974,0.005908508,0.019925154,0.256497444,0.008654433,0.011342241,0.01673359,0.0259633,28.20071547
259,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/200411_1548_00-49-40.44--00-49-42.35.wav,200411_1548_00-49-40.44--00-49-42.35.wav,p03,dysregulated,2.648148148,2.361111111,1.904988662,338.3575935,213.7690492,157.8041076,371.5731568,30.69121069,72.68872533,37.46385087,40.99266305,78.45651391,488.5598185,1195.039404,2956.775438,186.1455254,231.8221976,188.5035988,0.006226908,1.83E-05,0.002948759,0.003443565,0.008846278,0.015784893,0.232853206,0.00740662,0.009026068,0.011046077,0.022219859,30.6828472
260,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/200411_1548_00-43-09.83--00-43-10.98.wav,200411_1548_00-43-09.83--00-43-10.98.wav,p03,dysregulated,2.425925926,2.277777778,1.155011338,315.2105538,225.6872268,121.848665,347.5358918,43.51003832,62.02900934,21.19933097,44.95155883,66.15088979,734.9681927,1544.62147,2635.010994,183.2057812,481.6056029,165.6178711,0.004649324,1.47E-05,0.002468992,0.00252604,0.007406975,0.043918644,0.659723407,0.021159306,0.024557588,0.031801047,0.063477917,21.79071367
261,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/200411_1548_00-10-52.56--00-10-55.15.wav,200411_1548_00-10-52.56--00-10-55.15.wav,p03,dysregulated,2.861111111,3.083333333,2.585986395,331.1166418,77.81561124,291.7990124,369.6146236,21.58428905,80.54272443,36.15872538,48.29876208,84.45748746,500.8882263,1286.769736,2838.049618,133.03334,481.3062224,235.6233359,0.007871494,2.38E-05,0.004294256,0.004465747,0.012882769,0.059159935,0.547544246,0.027375869,0.035400536,0.047035302,0.082127607,24.40488788
262,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/210131_1041_00-01-42.41--00-01-43.62.wav,210131_1041_00-01-42.41--00-01-43.62.wav,p03,dysregulated,2.953703704,2.148148148,1.208004535,282.736798,93.80060153,236.3322026,330.1328041,24.12973869,76.07891772,32.41570735,49.23781965,81.65352701,582.7150328,1395.015825,2541.926589,181.5331555,475.9643285,316.4331001,0.009538374,3.38E-05,0.004753379,0.005500602,0.014260136,0.056107886,0.760829307,0.027302031,0.0321163,0.040225386,0.081906093,20.02087741
263,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/200411_1548_00-10-47.35--00-10-52.11.wav,200411_1548_00-10-47.35--00-10-52.11.wav,p03,dysregulated,2.37962963,3.259259259,4.76,329.9220579,207.0774705,207.6025177,414.6799882,36.31696026,77.88332932,39.27273893,44.02497874,83.29771767,690.3805213,1279.00285,2685.530416,129.5066889,386.1520978,266.7148577,0.004846296,1.47E-05,0.002279346,0.002649682,0.006838037,0.041607232,0.441282737,0.020279147,0.02411101,0.033654339,0.06083744,23.99305503
264,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 dysregulated survey/210131_1041_00-01-14.51--00-01-15.57.wav,210131_1041_00-01-14.51--00-01-15.57.wav,p03,dysregulated,3.092592593,2.416666667,1.05600907,294.8886701,88.13410453,243.4689108,331.6030154,30.6140439,79.96776813,32.61543952,50.97500338,83.59044291,588.9191656,1485.837254,2732.095926,262.1322981,509.7728123,460.1582109,0.005737737,1.95E-05,0.002395566,0.00311518,0.007186699,0.030744535,0.401979316,0.013860079,0.019364275,0.024409472,0.041580238,27.54473347
265,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200410_1500_00-01-32.04--00-01-33.22.wav,200410_1500_00-01-32.04--00-01-33.22.wav,p03,request,2.851851852,2.712962963,1.182993197,337.7314569,137.5299506,255.3459759,392.8759265,33.55479959,80.63959051,29.45946263,53.69287942,83.15234206,410.2268492,1163.061104,2690.231245,104.5896823,300.350025,195.1980339,0.006912218,2.04E-05,0.003389126,0.003658142,0.010167379,0.034351716,0.344017663,0.017782377,0.021014275,0.030070222,0.053347132,26.94838148
266,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200122_1453_00-07-27.38--00-07-28.1.wav,200122_1453_00-07-27.38--00-07-28.1.wav,p03,request,2.888888889,3.583333333,0.724013605,380.3111203,256.4319596,214.7323817,471.1643413,65.50851836,81.83563307,31.00679204,55.80878502,86.81557706,776.1591983,1611.806529,2708.958908,155.188623,403.6700814,255.9168675,0.014192703,3.75E-05,0.006820315,0.007532278,0.020460944,0.063852756,0.704118193,0.031074087,0.037975301,0.048144886,0.093222261,16.23436892
267,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200410_1500_00-03-29.63--00-03-31.53.wav,200410_1500_00-03-29.63--00-03-31.53.wav,p03,request,3.064814815,3.12962963,1.891995465,280.5808587,219.7922836,103.4183926,323.2106762,55.89159354,79.24092348,34.39232552,48.61274341,83.00506893,577.6064799,1543.800528,2738.922315,101.9484482,411.8186594,192.7671874,0.006694852,2.39E-05,0.003313382,0.003516692,0.009940146,0.050882063,0.512115158,0.022111388,0.031334235,0.052869215,0.066334164,22.5633937
268,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200411_1548_00-11-48.38--00-11-49.47.wav,200411_1548_00-11-48.38--00-11-49.47.wav,p03,request,3.287037037,2.953703704,1.095011338,296.6102734,70.08889294,245.3820344,315.4709273,14.79770378,79.33609632,40.79910364,42.21725994,83.01636359,609.4693158,1597.108402,2739.097021,157.4671091,271.294027,195.050335,0.0074206,2.50E-05,0.003383726,0.003838774,0.010151177,0.056807731,0.606667905,0.022074766,0.031388738,0.055322517,0.066224297,21.95485652
269,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200122_1511_00-23-11.77--00-23-13.22.wav,200122_1511_00-23-11.77--00-23-13.22.wav,p03,request,2.962962963,3.435185185,1.444988662,336.4789177,210.9086316,256.3098128,467.2184445,39.25995829,82.87893894,34.35169522,52.17746138,86.5291566,704.6857664,1328.374603,2443.423929,144.9753738,399.4960885,293.4482826,0.005017821,1.49E-05,0.001946998,0.001982145,0.005840993,0.024438624,0.297221245,0.01299908,0.015862514,0.019824053,0.03899724,25.90399742
270,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200122_1453_00-06-21.03--00-06-22.4.wav,200122_1453_00-06-21.03--00-06-22.4.wav,p03,request,3.148148148,2.703703704,1.36399093,313.954366,187.209827,264.5959367,451.8057637,48.38234632,78.57236009,33.93096526,49.41296229,83.34392754,505.3420251,1200.356044,2796.527221,144.9095622,435.1175034,221.6461225,0.008427377,2.69E-05,0.003750317,0.004886033,0.011250951,0.052152026,0.563983962,0.021746631,0.029102805,0.048079472,0.065239894,22.24781807
271,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200410_1500_00-04-10.22--00-04-13.02.wav,200410_1500_00-04-10.22--00-04-13.02.wav,p03,request,2.62962963,2.916666667,2.799002268,327.0298981,113.4366879,247.1388552,360.5755431,30.46877626,78.04542563,30.61158856,50.0760081,80.68759666,586.0126775,1032.000028,2728.610529,167.1224448,521.2706912,238.7434039,0.005344802,1.63E-05,0.00266858,0.002593786,0.008005739,0.015887066,0.203044513,0.007110333,0.009365127,0.012737148,0.021331,29.92834922
272,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200106_1614_00-42-33.43--00-42-34.28.wav,200106_1614_00-42-33.43--00-42-34.28.wav,p03,request,3.018518519,2.777777778,0.85,318.5907597,100.4099225,267.0297202,367.4396427,31.36811023,81.14202289,38.981645,45.56617491,84.5478199,554.4876287,1472.263247,2794.75239,285.0123377,370.4321504,346.6570607,0.010338031,3.27E-05,0.0040468,0.005881424,0.0121404,0.035901804,0.504195032,0.013531608,0.018545459,0.038288661,0.040594824,25.49236002
273,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/200122_1453_00-03-25.96--00-03-27.88.wav,200122_1453_00-03-25.96--00-03-27.88.wav,p03,request,3.018518519,3.212962963,1.914988662,304.0007075,299.9394443,146.6610494,446.6004937,42.87452684,82.50102741,24.70396289,59.48273935,84.18670224,629.968007,1463.009658,2645.178591,191.3628369,346.962335,204.0023115,0.007103691,2.33E-05,0.00368003,0.003251017,0.011040091,0.053549825,0.612059892,0.028860885,0.032456761,0.04193763,0.086582655,22.94087211
274,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 request survey/210131_0922_00-15-10.97--00-15-12.18.wav,210131_0922_00-15-10.97--00-15-12.18.wav,p03,request,2.916666667,2.435185185,1.207006803,292.2261513,112.459576,226.2514937,338.7110697,15.03944662,80.22418036,35.36575581,48.21429953,83.58005534,511.7189875,1261.784125,2674.448517,251.0495423,476.8744842,320.894003,0.010339578,3.53E-05,0.005138322,0.005081128,0.015414965,0.037639737,0.467667931,0.018783923,0.018741659,0.022660001,0.056351768,24.32462252
275,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-05-28.90--00-05-33.40c.wav,200401_1838_00-05-28.90--00-05-33.40c.wav,p03,selftalk,3.203703704,2.518518519,4.486213152,259.4957421,142.3119638,203.8090157,346.1209796,32.55647044,65.32762118,35.42754573,37.70574,73.13328573,475.2782096,1305.614031,2764.059008,192.0111027,459.8270469,172.9963942,0.007599227,2.93E-05,0.002339201,0.003181978,0.007017603,0.061940182,0.680767904,0.022943815,0.032503531,0.058254875,0.068831446,22.60651705
276,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/191224_0710_00-04-19.73--00-04-23.34.wav,191224_0710_00-04-19.73--00-04-23.34.wav,p03,selftalk,3.814814815,3.462962963,3.61,307.7855047,475.8808895,108.0280674,583.908957,89.6201948,74.79786772,45.0115427,38.32921025,83.34075295,720.4656897,1526.475265,2731.430478,263.167319,493.4785931,482.1797317,0.020533676,6.66E-05,0.009467002,0.008872384,0.028401005,0.085265012,0.920234401,0.033698497,0.045029302,0.073972582,0.101095491,15.44120495
277,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1550_01-20-14.97--01-20-19.27.wav,200401_1550_01-20-14.97--01-20-19.27.wav,p03,selftalk,3.333333333,2.740740741,4.3,272.3723528,219.9743726,198.0139101,417.9882827,20.70114793,71.65163323,38.27398116,40.00313245,78.27711361,521.6760181,1615.699973,3028.528461,268.7442219,571.2639588,351.4469562,0.024753729,9.08E-05,0.011203605,0.014580964,0.033610816,0.071348997,0.930571676,0.020189224,0.032467026,0.046246476,0.060567672,22.09085333
278,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/191224_0710_00-04-10.66--00-04-12.63.wav,191224_0710_00-04-10.66--00-04-12.63.wav,p03,selftalk,3.796296296,3.592592593,1.972993197,274.3232459,181.6674822,211.7899887,393.4574709,51.29863027,75.78259701,43.80055638,40.58167593,84.38223231,629.8251707,1560.828925,2738.94363,309.3328356,303.3366856,404.2461867,0.01269049,4.61E-05,0.005342605,0.005972159,0.016027815,0.076703452,0.832301183,0.025229418,0.038236749,0.075487419,0.075688255,18.73543574
279,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-10-55.0--00-10-57.75.wav,200401_1838_00-10-55.0--00-10-57.75.wav,p03,selftalk,3.268518519,2.851851852,2.750997732,282.0959298,66.28650459,256.4228371,322.7093417,17.57170637,77.16049574,45.70856793,33.67616015,79.38472808,494.2395294,1249.411275,2738.600457,210.3547101,298.9255051,181.2369281,0.003513896,1.25E-05,0.001571556,0.00182424,0.004714668,0.027285729,0.342054813,0.010516225,0.014658079,0.027583167,0.031548675,29.68241646
280,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-07-29.84--00-07-30.95.wav,200401_1838_00-07-29.84--00-07-30.95.wav,p03,selftalk,2.37962963,2.018518519,1.112993197,206.3786534,138.3771334,122.5763334,260.9534669,24.17549872,59.85921854,31.02795906,35.05976231,66.08772137,610.6363436,1147.974442,2933.785646,215.9658131,484.4573041,168.61111,0.014516428,7.09E-05,0.004430242,0.006031581,0.013290726,0.054467948,0.487561356,0.026088118,0.028246528,0.037611043,0.078264354,14.30070378
281,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1550_01-20-12.43--01-20-14.07.wav,200401_1550_01-20-12.43--01-20-14.07.wav,p03,selftalk,2.787037037,2.546296296,1.647006803,246.699009,55.99024983,219.4330521,275.4233019,19.71875915,78.22303626,32.62179247,50.49725787,83.11905033,589.4346588,2046.35265,3088.330556,171.9275357,805.7225562,424.8465599,0.009644734,3.91E-05,0.005303253,0.004829932,0.015909758,0.034039222,0.449512098,0.017083385,0.018113396,0.022156146,0.051250156,25.55871716
282,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-11-35.18--00-11-36.27.wav,200401_1838_00-11-35.18--00-11-36.27.wav,p03,selftalk,3.472222222,2.907407407,1.09,261.1069766,246.9352298,97.93098669,344.8662165,58.50244912,71.65561613,31.41893826,47.08241965,78.50135791,722.3039961,1700.260804,2868.471393,206.9884449,509.313102,393.5246242,0.015843741,6.10E-05,0.008734029,0.008630446,0.026202087,0.110189015,1.10939436,0.044497489,0.069425488,0.111307399,0.133492466,14.79865175
283,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-09-26.56--00-09-31.6.wav,200401_1838_00-09-26.56--00-09-31.6.wav,p03,selftalk,3.37962963,3.009259259,5.032993197,289.9073343,222.0166863,212.50809,434.5247763,43.83580324,74.80327055,47.96672382,30.61724659,78.58397041,498.5259464,1245.65507,2780.74863,242.0760403,416.4789132,187.9263847,0.005478711,1.89E-05,0.001536784,0.002034523,0.004610352,0.024114194,0.229389813,0.009508583,0.014278568,0.024248859,0.028525748,26.04632035
284,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 self talk survey/200401_1838_00-00-54.13--00-00-58.51.wav,200401_1838_00-00-54.13--00-00-58.51.wav,p03,selftalk,2.564814815,2.435185185,4.381995465,203.0487808,399.0322627,88.06139459,487.0936572,82.35367363,69.71055928,21.0094645,53.87779434,74.88725884,645.0112599,1650.054605,2720.360524,96.97229252,517.7020164,131.2086714,0.011638912,5.73E-05,0.005604756,0.006035465,0.016814269,0.079377676,0.877147225,0.042377179,0.053823481,0.064480531,0.127131538,15.99339868
285,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/210131_1041_00-04-30.99--00-04-31.6.wav,210131_1041_00-04-30.99--00-04-31.6.wav,p03,frustrated,2.851851852,1.935185185,0.611995465,285.4219458,208.1587553,175.7283947,383.88715,30.87844104,72.7139366,34.80136229,41.74871251,76.5500748,700.1091438,1532.789029,2719.717524,171.1561366,262.5404741,252.6492723,0.015163082,5.29E-05,0.008415254,0.009216961,0.025245761,0.073324019,0.900131162,0.03968262,0.045010907,0.049320294,0.119047861,20.73440666
286,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/191224_0710_00-34-48.17--00-34-49.47.wav,191224_0710_00-34-48.17--00-34-49.47.wav,p03,frustrated,1.87037037,3.342592593,1.296984127,397.4016665,237.3078035,353.9338332,591.2416367,35.84401497,81.10469371,46.82560686,40.15918936,86.98479622,518.119322,1557.924481,2651.392699,164.5483561,450.5508857,235.5623166,0.020793378,5.24E-05,0.010207079,0.012296666,0.030621236,0.069986734,0.857382899,0.025125003,0.042071334,0.079262813,0.07537501,18.56613697
287,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p03/p03 frustrated survey/200401_1550_01-44-30.23--01-44-32.22.wav,200401_1550_01-44-30.23--01-44-32.22.wav,p03,frustrated,3.259259259,4,1.99,397.3790559,402.6781482,147.5601944,550.2383427,73.78369868,82.7858332,30.17813005,54.96512549,85.14325554,811.5208775,1577.752251,2604.106971,180.4154499,227.8696897,276.2829946,0.012333811,3.10E-05,0.005780788,0.005535833,0.017342365,0.050721385,0.537789698,0.02163253,0.028136823,0.03780329,0.064897591,26.07376764
